日期,前一天涨幅,cum_return_5d,cum_return_20d,rsi_14,close_above_ma5,close_above_ma20,close_above_ma60,plus_di_14,minus_di_14,adx_14,bb_upper_20_2,bb_middle_20_2,bb_lower_20_2,is_above_bb_upper,is_below_bb_lower,atr_14,ma_volume_5,volume_up_strong,volume_down_strong,obv,consecutive_up_days,consecutive_down_days,consecutive_up_2d,consecutive_down_2d,consecutive_up_3d,consecutive_down_3d,consecutive_up_4d,consecutive_down_4d,consecutive_up_5d,consecutive_down_5d,consecutive_up_6d,consecutive_down_6d,consecutive_up_7d,consecutive_down_7d,price_slope_5d,ma20_slope_5d,price_ma20_slope_ratio,prev_close_above_ma5
2006/7/26,0.48,-0.001824769,-0.025618861,35.53809113,1,0,0,0,0,0,1597.598144,1511.51,1425.421856,0,0,25.25568998,1019126000,0,0,19584260000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.544,-3.8376,0.141755264,1
2006/7/27,-0.11,0.007935155,-0.038823338,36.96371196,1,0,0,0,0,0,1594.84943,1508.524,1422.19857,0,0,26.00026465,1005734000,0,0,18591220000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,2.328,-3.3681,-0.691190879,1
2006/7/28,-0.63,0.040237485,-0.04746588,47.70164788,1,1,0,0,0,0,1583.14304,1504.761,1426.37896,0,0,26.86289603,917246000,0,0,19398780000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.684,-3.0946,-3.775609126,1
2006/7/31,2.15,0.01827516,-0.041771678,44.61264876,1,1,0,0,0,0,1572.585767,1501.471,1430.356233,0,0,25.42517656,870660000,0,0,18677720000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.418,-3.0655,-1.767411515,1
2006/8/1,-0.06,-0.003074816,-0.063867612,46.10744581,0,0,0,0,0,0,1555.512597,1496.4055,1437.298403,0,0,26.48448635,849092000,0,0,17936220000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-0.916,-3.4121,0.268456376,1
2006/8/2,-1.62,0.008468425,-0.034409087,55.45881432,1,1,0,0,0,0,1546.362014,1493.732,1441.101986,0,0,26.36255484,807046000,0,0,18708290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52,-3.5556,-0.708741141,0
2006/8/3,1.05,0.021690463,-0.026392962,62.19469205,1,1,0,0,0,0,1537.60176,1491.6845,1445.76724,0,0,27.35554753,766016000,1,0,19496180000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6.414,-3.3679,-1.904450845,1
2006/8/4,0.67,-0.004277296,-0.019475651,58.87939698,1,1,0,0,0,0,1532.12297,1490.191,1448.25903,0,0,29.02547452,772586000,1,0,18655770000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.292,-2.914,0.443376802,1
2006/8/7,-0.45,-0.010136277,-0.01760142,55.31800654,0,1,0,0,0,0,1528.292046,1488.8525,1449.412954,0,0,27.37541125,748164000,0,0,18056820000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-3.06,-2.5237,1.212505448,1
2006/8/8,-0.65,-9.43E-05,-0.031479525,48.51995509,0,0,0,0,0,0,1519.950496,1486.4395,1452.928504,0,0,26.96268975,754056000,0,1,17285860000,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-0.028,-1.9932,0.014047762,0
2006/8/9,-0.62,-0.009890168,-0.010536411,55.41688334,0,0,0,0,0,0,1518.405011,1485.6485,1452.891989,0,0,28.08899778,786352000,0,1,18219410000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.968,-1.6167,1.835838436,0
2006/8/10,0.06,-0.009479677,0.012258484,63.15945465,1,1,0,0,0,0,1519.441011,1486.5545,1453.667989,0,0,27.24113141,770528000,0,0,18928180000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-2.864,-1.026,2.791423002,0
2006/8/11,0.72,-0.011370891,0.016803792,51.48869942,0,0,0,0,0,0,1518.604997,1487.783,1456.961003,0,0,25.82098056,718214000,0,0,18349340000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.42,-0.4816,7.101328904,1
2006/8/14,-0.64,0.000133857,0.017589377,51.62291653,1,1,0,0,0,0,1518.633178,1489.0745,1459.515822,0,0,26.23684982,731238000,0,0,19013410000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0444,0.900900901,0
2006/8/15,0.51,0.033425377,0.042170966,62.46986338,1,1,1,0,0,0,1526.924595,1492.179,1457.433405,1,0,28.13193651,743344000,1,0,19844900000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9.926,1.1479,8.647094695,1
2006/8/16,2.68,0.056823995,0.053307393,71.49297891,1,1,1,0,0,0,1545.317093,1496.152,1446.986907,1,0,29.13167831,758634000,1,0,20854900000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,16.884,2.1007,8.037320893,1
2006/8/17,2.32,0.051668137,0.072738924,67.13411663,1,1,1,0,0,0,1559.620901,1501.487,1443.353099,1,0,28.1941212,796004000,1,0,21750520000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,15.462,2.9865,5.17729784,1
2006/8/18,0.22,0.060346799,0.085805989,67.95222026,1,1,1,0,0,0,1570.017394,1507.716,1445.414606,1,0,27.16290504,854782000,1,0,22623250000,5,0,1,0,1,0,1,0,1,0,0,0,0,0,17.944,3.9866,4.501078613,1
2006/8/21,0.18,0.044695616,0.053145702,71.45432015,0,1,1,0,0,0,1577.084245,1511.655,1446.225755,0,0,26.23185103,842426000,0,0,22020960000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.358,4.5161,2.957861872,1
2006/8/22,-0.97,0.018899526,0.049620012,69.15586392,0,1,1,0,0,0,1583.79524,1515.3505,1446.90576,0,0,25.60893756,829386000,0,0,22787250000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,4.6343,1.251537449,0
2006/8/23,0.15,-0.012515445,0.042026239,61.90419233,0,1,1,0,0,0,1587.349547,1518.477,1449.604453,0,0,25.87707922,753382000,0,0,22157270000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.93,4.465,-0.880179171,0
2006/8/24,-0.83,-0.011693008,0.051848796,65.53894571,0,1,1,0,0,0,1590.349502,1522.31,1454.270498,0,0,24.60946866,696382000,0,0,22767890000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.68,4.1646,-0.883638285,0
2006/8/25,0.31,-0.01190008,0.031384493,70.11326963,1,1,1,0,0,0,1594.243148,1524.68,1455.116852,0,0,24.3055395,637330000,0,0,23345360000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.752,3.3928,-1.105871257,0
2006/8/28,0.16,0.005873988,0.040319856,76.501953,1,1,1,0,0,0,1599.757951,1527.723,1455.688049,0,0,23.45546757,632644000,0,0,23924220000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1.834,3.2136,0.570699527,1
2006/8/29,0.81,0.006536909,0.059739787,76.86343935,1,1,1,0,0,0,1604.025839,1532.1585,1460.291161,0,0,23.40140523,618624000,1,0,24620410000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,2.044,3.3616,0.608043789,1
2006/8/30,0.21,0.020343006,0.054295959,76.52814764,1,1,1,0,0,0,1609.755561,1536.232,1462.708439,0,0,22.09721786,636974000,1,0,25342140000,5,0,1,0,1,0,1,0,1,0,0,0,0,0,6.308,3.551,1.776401014,1
2006/8/31,0.53,0.015779422,0.045763273,80.1621797,1,1,1,0,0,0,1614.624641,1539.6885,1464.752359,0,0,20.52025548,667694000,1,0,24577920000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.908,3.4757,1.412089651,1
2006/9/1,-0.14,0.020395455,0.056940898,80.43506078,1,1,1,0,0,0,1620.058215,1543.97,1467.881785,0,0,19.64155475,669942000,0,0,25166630000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.354,3.858,1.646967341,1
2006/9/5,0.62,0.021269957,0.073326953,76.55267597,1,1,1,0,0,0,1626.200522,1549.448,1472.695478,0,0,20.33068078,704780000,1,0,25919680000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,6.68,4.345,1.53739931,1
2006/9/6,0.89,-0.000921425,0.058863147,50.84732341,0,1,1,0,0,0,1624.80853,1553.818,1482.82747,0,0,22.05592335,723874000,1,0,25128020000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.29,4.3319,-0.06694522,1
2006/9/7,-1.96,-0.010815765,0.053310358,46.63746061,0,1,1,0,0,0,1621.18641,1557.778,1494.36959,0,0,21.96713357,748584000,0,1,24282740000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-3.422,4.3092,-0.794114917,0
2006/9/8,-0.47,-0.003177758,0.05241666,49.36182627,0,1,1,0,0,0,1618.444731,1561.6995,1504.954269,0,0,20.84751576,721526000,0,0,24911670000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.004,4.4022,-0.228067784,0
2006/9/11,0.63,-0.00357981,0.065270323,58.65943137,1,1,1,0,0,0,1611.724582,1566.5515,1521.378418,0,0,22.46118032,760504000,1,0,25695270000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.138,4.5163,-0.251976175,0
2006/9/12,0.58,0.007520157,0.081253806,66.29906542,1,1,1,0,0,0,1608.635045,1572.6225,1536.609955,1,0,23.96902295,796376000,1,0,26627680000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,2.412,4.6349,0.520399577,1
2006/9/13,2.02,0.032941102,0.058366951,73.62573851,1,1,1,0,0,0,1615.322,1577.1005,1538.879,1,0,22.58248655,806784000,1,0,27471380000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,10.358,4.6565,2.224417481,1
2006/9/14,0.51,0.039071087,0.035616473,73.14457595,1,1,1,0,0,0,1623.72026,1579.8965,1536.07274,1,0,21.07815501,807196000,1,0,28318720000,5,0,1,0,1,0,1,0,1,0,0,0,0,0,12.228,4.4237,2.764201912,1
2006/9/15,0.12,0.036660718,0.03739856,73.82075472,1,1,1,0,0,0,1632.406308,1582.839,1533.271692,1,0,20.88373435,923410000,1,0,29528720000,6,0,1,0,1,0,1,0,1,0,1,0,0,0,11.546,4.2279,2.730906597,1
2006/9/18,0.4,0.030553486,0.03533867,71.4028777,1,1,1,0,0,0,1639.735567,1585.6245,1531.513433,0,0,20.46323643,954056000,0,0,28591890000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.678,3.8146,2.537094322,1
2006/9/19,-0.02,0.003292589,0.038401917,65.56795798,0,1,1,0,0,0,1643.651655,1588.622,1533.592345,0,0,21.67747157,965678000,0,1,27601370000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1.064,3.1999,0.332510391,1
2006/9/20,-0.68,0.01315279,0.052397613,68.83765153,1,1,1,0,0,0,1651.891489,1592.718,1533.544511,0,0,22.4978087,1020938000,0,1,28721370000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.272,3.1235,1.367696494,0
2006/9/21,1.5,0.005467472,0.054475913,65.61685737,1,1,1,0,0,0,1655.452867,1596.941,1538.429133,0,0,22.57943421,1033454000,0,0,27811450000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.778,3.4089,0.521575875,1
2006/9/22,-0.64,-0.00616868,0.043197294,59.17456776,0,1,1,0,0,0,1656.382859,1600.3,1544.217141,0,0,22.08750964,939300000,0,0,27072220000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-2.014,3.4922,-0.576713819,1
2006/9/25,-0.76,0.011150799,0.059491558,62.08825357,1,1,1,0,0,0,1661.507573,1604.9335,1548.359427,0,0,24.30517503,921264000,0,0,27918870000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64,3.8618,0.942565643,0
2006/9/26,1.73,0.023521501,0.056620115,75.5251731,1,1,1,0,0,0,1668.410488,1609.379,1550.347512,0,0,23.10581836,903426000,0,0,28820200000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7.626,4.1514,1.836970661,1
2006/9/27,0.54,0.006272222,0.052120866,77.26154031,1,1,1,0,0,0,1673.449001,1613.48,1553.510999,0,0,22.35437591,881426000,1,0,27810200000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.064,4.1524,0.49706194,1
2006/9/28,-0.21,0.016343807,0.050342931,76.70929661,1,1,1,0,0,0,1679.166968,1617.462,1555.757032,0,0,21.78445912,864306000,0,0,28634520000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.344,4.1042,1.302080795,1
2006/9/29,0.36,0.019576299,0.047096656,71.84375582,0,1,1,0,0,0,1682.276767,1621.182,1560.087233,0,0,20.51853124,863408000,0,0,27899780000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.352,4.1764,1.520927114,1
2006/10/2,-0.45,-0.010640038,0.027266951,55.67229685,0,1,1,0,0,0,1682.758997,1623.349,1563.939003,0,0,21.02406041,850440000,0,0,27117970000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-3.512,3.6831,-0.953544568,0
2006/10/3,-1.29,-0.011397059,0.022822366,55.44713274,0,1,1,0,0,0,1684.293332,1625.179,1566.064668,0,0,21.37685235,844046000,0,1,27987330000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.782,3.16,-1.196835443,0
2006/10/4,0.46,0.0153835,0.069291439,64.63285229,1,1,1,0,0,0,1689.260206,1630.626,1571.991794,0,0,24.78127204,846046000,1,0,29007330000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5.094,3.4292,1.485477662,0
2006/10/5,2.49,0.016755036,0.079618364,64.97293889,1,1,1,0,0,0,1692.456214,1636.8555,1581.254786,0,0,23.3877691,854156000,1,0,29872200000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,5.568,3.8787,1.435532524,1
2006/10/6,0.49,0.018589833,0.069962088,63.54386145,1,1,1,0,0,0,1693.707539,1642.364,1591.020461,0,0,21.90273322,851898000,0,0,29148750000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.15,4.2364,1.451704277,1
2006/10/9,-0.27,0.035686945,0.067749309,68.45379303,1,1,1,0,0,0,1695.604396,1647.729,1599.853604,0,0,21.21436879,817046000,0,0,29756300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.654,4.876,2.390073831,1
2006/10/10,0.37,0.03231136,0.047990097,64.30020284,1,1,1,0,0,0,1701.108323,1651.606,1602.103677,0,0,20.62845295,798100000,0,0,30530930000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,10.6,5.2854,2.005524653,1
2006/10/11,0.13,0.006031621,0.041434984,67.72227458,1,1,1,0,0,0,1705.701505,1654.9705,1604.239495,0,0,21.29132589,768998000,1,0,29656440000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.028,4.8689,0.416521185,1
2006/10/12,-0.12,0.017230664,0.056925669,77.64935886,1,1,1,0,0,0,1715.788085,1659.5985,1603.408915,1,0,22.11114911,776036000,0,1,30556500000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.822,4.5486,1.279954272,1
2006/10/13,1.61,0.025123451,0.058054201,74.8544443,1,1,1,0,0,0,1726.544959,1664.337,1602.129041,1,0,21.12032923,802034000,1,0,31409940000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8.466,4.3946,1.926455195,1
2006/10/16,0.5,0.02160158,0.058474301,73.40403695,1,1,1,0,0,0,1735.433577,1669.109,1602.784423,0,0,19.374952,825066000,0,0,32132650000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,7.306,4.276,1.708606174,1
2006/10/17,0.02,0.009638042,0.054618246,66.79118416,0,1,1,0,0,0,1738.157373,1673.536,1608.914627,0,0,20.4889584,819726000,0,0,31384720000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.264,4.386,0.744186047,1
2006/10/18,-1.04,0.005599309,0.033670648,61.97114209,0,1,1,0,0,0,1740.5888,1676.306,1612.0232,0,0,21.23176394,830726000,0,1,30455230000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1.894,4.2671,0.44386117,0
2006/10/19,-0.52,-0.007081593,0.043734364,66.15137274,0,1,1,0,0,0,1742.389293,1679.881,1617.372707,0,0,21.09952875,833418000,0,1,31368750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.434,4.0565,-0.600024652,0
2006/10/20,0.33,-0.010207213,0.053754692,76.72864007,0,1,1,0,0,0,1741.831426,1684.2415,1626.651574,0,0,20.71825825,836102000,1,0,32235610000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.526,3.9809,-0.885729358,0
2006/10/23,0.19,-0.000972442,0.045783673,78.08237146,1,1,1,0,0,0,1746.164572,1688.0195,1629.874428,0,0,21.94782382,843592000,0,0,32995770000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.336,3.7821,-0.088839534,0
2006/10/24,0.96,0.002497646,0.032955641,63.23576973,1,1,1,0,0,0,1748.332264,1690.7535,1633.174736,0,0,21.76278064,857140000,0,0,32180100000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.854,3.4435,0.248003485,1
2006/10/25,-0.7,0.015293253,0.0429373,64.55133702,1,1,1,0,0,0,1751.543742,1694.308,1637.072258,0,0,21.29040989,855400000,0,1,33100890000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5.202,3.6004,1.444839462,1
2006/10/26,0.75,0.022093684,0.049639201,70.98489683,1,1,1,0,0,0,1757.595128,1698.432,1639.268872,0,0,22.08635524,870080000,1,0,34087810000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7.54,3.7102,2.032235459,1
2006/10/27,1,0.00469706,0.038376669,58.22431645,0,1,1,0,0,0,1757.481713,1701.606,1645.730287,0,0,23.31617454,900708000,1,0,33067810000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.606,3.4729,0.462437732,1
2006/10/30,-1.52,0.001083474,0.058175783,60.19377326,1,1,1,0,0,0,1752.994165,1706.3555,1659.716835,0,0,23.2966846,902162000,0,0,33835240000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374,3.6672,0.101985166,0
2006/10/31,0.59,0.010887577,0.056240055,61.99418605,1,1,1,0,0,0,1747.176486,1710.968,1674.759514,0,0,22.48112665,899222000,0,0,34636210000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3.732,4.0429,0.923099755,1
2006/11/1,0.27,-0.011066969,0.015769061,46.79007251,0,0,1,0,0,0,1745.739982,1712.2935,1678.847018,0,0,24.49830977,884402000,0,0,33789520000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.822,3.5971,-1.062522588,1
2006/11/2,-1.44,-0.019437293,0.01227633,44.78835332,0,0,1,0,0,0,1745.032837,1713.3305,1681.628163,0,0,23.33453513,837314000,0,0,34541000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.78,2.9797,-2.275396852,0
2006/11/3,0.15,-0.007935445,0.011336119,43.02002718,0,0,1,0,0,0,1743.426506,1714.2855,1685.144494,0,0,23.35126378,783746000,0,0,33788840000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-2.726,2.5359,-1.074963524,0
2006/11/6,-0.36,0.002581317,0.024351302,56.30743525,1,1,1,0,0,0,1744.380152,1716.3445,1688.308848,0,0,24.57909528,785442000,0,0,34564750000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.892,1.9978,0.44649114,0
2006/11/7,1.66,0.005188913,0.028488918,61.33029562,1,1,1,0,0,0,1746.74121,1718.7565,1690.77179,0,0,24.59254924,798772000,1,0,35432370000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1.798,1.5577,1.154265905,1
2006/11/8,0.54,0.024653764,0.034571449,61.88102542,1,1,1,0,0,0,1749.794937,1721.68,1693.565063,0,0,25.15754267,808554000,1,0,36327970000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,8.42,1.8773,4.485164864,1
2006/11/9,0.47,0.017524574,0.012568808,58.08636749,1,1,1,0,0,0,1752.003875,1722.76,1693.516125,0,0,25.30853698,880258000,1,0,35217970000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.994,1.8859,3.178323347,1
2006/11/10,-0.55,0.027658775,0.013837345,56.85804554,1,1,1,0,0,0,1755.801935,1723.955,1692.108065,0,0,23.89673205,878400000,0,0,35960840000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.426,1.9339,4.874088629,1
2006/11/13,0.63,0.020632007,0.023379119,64.36153275,1,1,1,0,0,0,1763.426546,1725.9745,1688.522454,1,0,23.51316778,865212000,0,0,36670810000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,7.148,1.926,3.711318795,1
2006/11/14,0.96,0.026241294,0.045402168,65.5234379,1,1,1,0,0,0,1775.383539,1729.8555,1684.327461,1,0,24.19674541,852042000,0,0,37472580000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,9.14,2.2198,4.117488062,1
2006/11/15,1.09,0.025186455,0.054722916,63.51534909,1,1,1,0,0,0,1786.129145,1734.509,1682.888855,1,0,23.39317935,857684000,1,0,38396390000,4,0,1,0,1,0,1,0,0,0,0,0,0,0,8.814,2.5658,3.435185907,1
2006/11/16,0.37,0.035531624,0.056025364,75.44949922,1,1,1,0,0,0,1797.253149,1739.289,1681.324851,1,0,22.27942211,820900000,1,0,39322470000,5,0,1,0,1,0,1,0,1,0,0,0,0,0,12.366,3.3058,3.740698167,1
2006/11/17,0.45,0.028302048,0.053282093,73.22919987,1,1,1,0,0,0,1806.132107,1743.8435,1681.554893,0,0,21.16483249,823726000,0,0,38565470000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9.912,3.9777,2.4918923,1
2006/11/20,-0.07,0.020254525,0.045123499,72.95330113,1,1,1,0,0,0,1814.860652,1747.7375,1680.614348,0,0,20.77485483,832262000,0,0,39318120000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.162,4.3526,1.645453292,1
2006/11/21,0.17,0.012113718,0.055429785,87.37355091,1,1,1,0,0,0,1822.887908,1752.4875,1682.087092,0,0,19.27154085,821828000,0,0,40067720000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4.33,4.5264,0.95661011,1
2006/11/22,0.28,0.01446076,0.053858093,88.107657,1,1,1,0,0,0,1832.493872,1757.1375,1681.781128,0,0,19.2993354,784434000,0,0,40804560000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,5.188,4.5257,1.146342002,1
2006/11/24,0.6,0.007525098,0.040973126,89.32524854,1,1,1,0,0,0,1840.125289,1760.7105,1681.295711,0,0,19.23542402,653906000,0,0,40531120000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.712,4.2843,0.633008893,1
2006/11/27,-0.23,-0.014161395,0.033511682,63.93996491,0,1,1,0,0,0,1840.560993,1763.5885,1686.616007,0,0,22.05203415,660672000,0,1,39740290000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-5.1,3.949,-1.291466194,1
2006/11/28,-2.22,-0.013011348,0.030408612,62.95307389,0,1,1,0,0,0,1841.615355,1766.2155,1690.815645,0,0,21.68642959,674144000,0,1,40560300000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.694,3.6956,-1.270159108,0
2006/11/29,0.29,-0.008906063,0.034763988,63.96571874,0,1,1,0,0,0,1843.769994,1769.227,1694.684006,0,0,21.51490565,670202000,1,0,41290190000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-3.222,3.3479,-0.962394337,0
2006/11/30,0.7,-0.015666901,0.048956168,67.51182074,1,1,1,0,0,0,1842.594713,1773.407,1704.219287,0,0,21.17691823,687322000,1,0,40467750000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.702,3.2539,-1.752358708,0
2006/12/1,-0.08,-0.022257963,0.03797868,57.94559534,0,0,1,0,0,0,1839.114684,1776.6545,1714.194316,0,0,22.79332913,787592000,0,0,39692960000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-8.082,3.1888,-2.534495735,1
2006/12/4,-0.9,0.01394796,0.056309346,60.04024904,1,1,1,0,0,0,1834.428459,1781.452,1728.475541,0,0,24.15421858,793016000,0,1,40510910000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.952,3.5727,1.38606656,0
2006/12/5,1.4,0.013767033,0.041904795,56.08845888,1,1,1,0,0,0,1833.628922,1785.0815,1736.534078,0,0,22.72698944,795512000,1,0,41343400000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4.902,3.7732,1.299162515,1
2006/12/6,0.27,0.003547583,0.033074366,51.84592922,1,1,1,0,0,0,1832.280409,1787.9615,1743.642591,0,0,21.37539085,802304000,0,0,40579550000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.272,3.7469,0.339480637,1
2006/12/7,-0.32,-0.007698535,0.015836548,42.21163012,0,0,1,0,0,0,1830.235958,1789.347,1748.458042,0,0,22.65867207,814054000,0,1,39698360000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,-2.758,3.188,-0.865119197,1
2006/12/8,-1.2,0.006247465,0.026474881,45.61286408,0,0,1,0,0,0,1825.442269,1791.6505,1757.858731,0,0,23.82284912,809608000,0,0,40450920000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.218,2.9992,0.739530541,0
2006/12/11,0.49,-0.004550177,0.023202426,46.39033435,0,0,1,0,0,0,1821.583645,1793.682,1765.780355,0,0,23.81046924,797098000,0,0,41206320000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.638,2.446,-0.669664759,0
2006/12/12,0.31,-0.012676954,0.007901584,42.17231951,0,0,1,0,0,0,1820.196575,1794.3805,1768.564425,0,0,23.66907334,786902000,0,0,40424810000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.576,1.8598,-2.460479621,0
2006/12/13,-0.55,-0.008720882,-0.0021206,38.82323978,0,0,1,0,0,0,1820.282249,1794.191,1768.099751,0,0,23.15453023,778112000,0,0,41144710000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.138,1.2459,-2.518661209,0
2006/12/14,0.08,0.014599485,0.005346133,46.59970823,1,1,1,0,0,0,1821.083543,1794.6705,1768.257457,0,0,23.75259287,765662000,1,0,41963650000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5.19,1.0647,4.874612567,0
2006/12/15,1.12,0.012512527,0.003657109,61.67400881,1,1,1,0,0,0,1821.955308,1795,1768.044692,0,0,22.95491382,831150000,1,0,43043650000,3,0,1,0,1,0,0,0,0,0,0,0,0,0,4.47,0.6699,6.672637707,1
2006/12/18,0.29,-0.000418588,-0.005375777,53.42642044,0,0,1,0,0,0,1821.39014,1794.516,1767.64186,0,0,24.92092531,840652000,0,0,42240740000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.15,0.1668,-0.899280576,1
2006/12/19,-0.97,0.001767707,-0.010361402,47.43029896,0,0,1,0,0,0,1820.394626,1793.5815,1766.768374,0,0,25.12213527,844358000,0,0,41440700000,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.63,-0.1598,-3.942428035,0
2006/12/20,-0.33,-0.003095142,-0.017115563,45.68692163,0,0,1,0,0,0,1818.702208,1792.0335,1765.364792,0,0,24.10451723,832062000,0,0,40782280000,0,3,0,1,0,1,0,0,0,0,0,0,0,0,-1.104,-0.4315,2.558516802,0
2006/12/21,-0.4,-0.020588773,-0.029388491,47.0541189,0,0,1,0,0,0,1815.028541,1789.3595,1763.690459,0,0,23.88124827,804920000,0,0,40099050000,0,4,0,1,0,1,0,1,0,0,0,0,0,0,-7.426,-1.0622,6.991150442,0
2006/12/22,-0.65,-0.033147919,-0.03685976,32.04338698,0,0,1,0,0,0,1814.599422,1786.0135,1757.427578,0,1,23.05308183,695788000,0,0,39564710000,0,5,0,1,0,1,0,1,0,1,0,0,0,0,-11.99,-1.7973,6.671117788,0
